relbow,lelbow,rarmpit,larmpit,rhip,lhip,rknee,lknee,rankle,lankle,correct_form
33.04706935,31.76724952,146.2580541,147.9959514,65.15698362,70.34791441,105.3220967,114.7239549,65.21006985,66.67699918,1
87.51776656,83.15898357,37.67688302,33.17579256,45.73870273,54.33721424,33.56248261,37.92259009,48.58763626,55.68408678,0
143.7655455,141.4338489,65.07578477,69.5321947,131.5794057,127.6180687,70.94970836,80.77175819,68.55032521,68.03450403,1
36.69160505,31.92092737,107.4144085,103.9507242,43.16233568,50.7319139,70.01041506,78.60839254,74.14964072,82.62676013,0
31.05549713,28.6444747,55.3347258,53.45740575,101.8100954,93.85413267,143.0764254,147.8520847,72.30116668,79.08550751,1
65.15117438,72.4118981,54.36253116,54.75904239,141.9606813,139.6853325,156.4263107,149.3376231,88.58361799,84.02417718,1
129.3049029,122.2059401,130.600445,133.4180664,81.31007206,89.16677141,91.99068804,98.68771832,68.51872723,61.97240324,1
51.83002189,54.72345463,129.1506029,139.0579995,172.603508,168.9469451,57.27579099,55.54662952,77.59361274,85.78037811,0
34.58999904,25.59574097,128.1532287,124.6064677,138.2286162,141.7982651,65.67453124,57.75918412,85.16944941,85.66634009,1
40.21273188,80.43825534,59.75976539,77.61658542,71.05888616,85.20232008,102.0753747,123.9889378,88.66132633,64.72192976,0
24.71187658,21.58942233,99.12109517,101.8922069,141.3964848,142.3892498,71.77704237,80.51086809,50.29928125,58.86942576,0
138.092607,155.2737028,86.39926208,97.00981872,152.2906329,137.2974145,47.59900279,31.96926196,53.99447115,52.78517861,0
135.04204,142.4563419,81.85556957,76.67894143,86.56963672,92.51544588,163.7260297,164.0162363,79.77995255,80.93177704,1
114.7346186,59.17427319,147.177988,162.4360583,74.94116693,140.3963532,148.2628162,86.50427836,65.94191171,80.68816175,0
179.1634992,151.4162742,66.5481317,47.36752628,101.4648774,114.1073762,75.05069339,58.2674868,67.15189207,81.07073725,0
47.20880888,38.10120765,83.02495591,77.32537464,69.03703472,63.96655336,72.18466629,76.24781517,79.13157428,75.90145794,1
92.65098049,86.48733924,159.8651167,167.3527279,102.4579419,105.1738583,171.9153689,173.6138932,63.70899459,71.87698681,1
152.2160275,148.9840051,90.82576426,94.28586846,110.7107074,108.9535459,130.443928,121.8147567,68.50411467,65.03777838,1
148.1425399,148.1715722,135.2676247,142.4005614,49.11385654,57.02168207,76.91260278,75.73618704,53.59851658,52.38679214,0
119.0922263,126.6639337,123.9705656,112.4534294,136.4499495,155.0912737,114.0840637,111.8322035,69.54052401,81.25980991,0
95.00152727,86.07374305,41.0791142,36.81198329,83.32558918,80.44858156,68.44879023,72.99320111,64.89095658,62.90578725,1
155.5177571,146.2314934,172.0835246,170.0538808,109.9098372,106.0738605,65.07341683,69.49230694,89.05958231,98.65345625,1
56.25182229,86.17457644,37.82493777,170.9146501,65.34671245,146.6129528,127.6115308,162.4897885,69.61342327,89.85625406,0
176.1669907,49.50518464,75.75974726,161.1621759,52.15864234,82.62751558,120.4168184,143.674743,76.04427471,63.64707739,0
97.12684721,98.79968076,96.42488954,97.30689124,143.7837832,147.1843889,137.5178357,131.4724678,114.6286277,113.376501,1
109.764067,117.338247,108.3745234,117.4662782,147.7995584,153.9678081,90.86017417,81.688171,87.4922632,87.62497858,1
178.8805727,172.9741581,81.3169016,90.5962089,155.4545233,155.1111843,132.8744894,132.7912652,95.01693612,99.57808442,1
81.92169068,91.1756977,176.2235499,166.376474,150.2347882,143.7829481,136.3374309,126.735043,66.1610743,76.07756244,1
143.5855971,139.058851,51.69942995,67.18151,80.83250872,100.7127644,149.3988841,153.5735367,56.16748307,45.05683307,0
107.2200295,94.90630073,33.60901661,35.24442904,136.5716288,117.1750256,39.45525862,35.3885112,60.56201477,78.91029265,0
141.7724971,140.1014246,122.8491147,129.8806216,109.9850393,102.1806612,112.3748706,111.4713858,75.50118293,67.80470896,1
97.99709588,88.13880789,164.1130056,161.5778105,151.8312419,156.8971921,59.61903437,51.26739474,83.91265273,79.68183029,1
100.1200314,90.5851883,96.84039331,105.4608136,121.6594423,112.9498273,76.51109156,67.97221522,65.44961897,62.96726371,1
55.83464277,47.48656832,95.2516866,102.1985579,109.5268537,107.756913,87.20105379,92.23083867,76.33812433,80.40329634,1
44.49564391,47.65531809,45.00227286,40.85776665,145.7044326,136.4535719,163.7385568,164.6544082,79.63962314,82.75471289,1
143.0854987,129.4595231,60.24859428,54.85469178,107.2047311,103.7467875,156.5550397,140.6012077,71.59684116,66.367869,0
139.8184914,136.9793272,92.47700048,97.32926313,55.61255565,56.37918537,164.6266489,163.2933419,77.44577726,72.89429007,1
155.7552704,158.2544632,152.1832327,150.3674146,140.2723741,147.9153785,56.16759731,52.36470249,168.1812373,167.2165688,1
116.4473967,116.9951915,115.8288779,109.3183458,99.57279724,89.79065778,51.04338941,57.37284922,81.73202832,74.33506222,1
102.7658434,95.73638194,101.2696322,117.2955138,79.14117291,76.14041113,127.1834472,139.122522,88.05377938,78.6811446,0
101.6422977,54.84034392,60.81393741,123.04873,63.62155355,156.1653005,109.5560143,70.39566245,87.55623655,71.41890816,0
170.3980678,59.43332182,111.8789417,164.0228229,123.6342292,138.3923412,129.7590711,54.51965722,85.84049935,60.03086345,0
155.4467293,157.1998053,16.82350535,16.80648999,55.18703261,53.37132207,141.2215215,138.080835,62.49264102,65.47710762,1
79.61861198,83.57115649,63.93121888,65.07084302,148.9787,148.219958,103.3321692,94.06793124,74.62457841,66.21439327,1
76.16392922,80.00217465,132.0128784,120.5867937,103.0979913,87.3630283,146.886923,131.3543412,66.59269765,84.30100709,0
127.6974523,124.9524773,45.20123825,44.15302964,97.1883835,95.83706083,84.02698994,92.75539467,106.7099517,101.0085819,1
155.3146412,150.1398122,118.4947361,124.3272117,154.3800622,146.9847231,140.1859359,131.3686867,128.5569064,123.8075413,1
119.4347108,127.4750675,96.00867736,100.1123199,47.95338953,48.455541,126.7171204,135.6227996,63.07679825,65.82911387,0
86.63475138,77.88960944,85.91324987,68.72528784,154.4938417,140.0731906,174.6849358,177.9059992,52.04723349,53.14066074,0
176.3027355,176.1370023,89.27262754,82.02415054,121.7964002,121.8792972,176.3556398,167.4878793,78.04001832,87.21452515,1
120.6716669,124.034831,85.01051289,78.12389968,66.81957418,64.35076333,114.1325868,117.6466772,98.93614254,90.92870159,1
93.53139606,90.32328459,171.0046163,163.5960066,130.6158572,136.1398446,122.633233,124.6970371,78.4153046,76.00151763,1
153.2359068,153.8043829,115.7915122,125.7840845,112.0883412,109.7069698,57.01502939,52.17097394,71.1408338,75.35016274,1
31.58625764,50.28614558,168.1929717,179.4821127,135.5446459,131.3235239,118.4060185,114.8317347,70.95696987,64.3353905,0
85.0089603,83.95746519,98.92759402,96.39876398,90.0199903,85.30196046,123.0119774,128.9211861,65.44613061,67.61055805,1
127.4155798,150.2738919,47.86439494,38.41866512,158.013438,128.3164157,146.5386537,157.8765407,72.37595168,64.66364698,0
26.40128759,30.97450722,66.60560293,58.43339791,83.65658816,79.63292989,128.2062436,136.0294882,68.3530114,71.75292699,1
99.05718961,104.2943095,40.69457746,48.15616545,83.46733716,92.50812876,59.44548585,54.72232244,62.16466805,59.47799459,0
96.30327688,99.46673636,130.0642342,147.5335018,87.52604555,73.72901295,48.91666974,46.07511959,70.35917705,75.17131904,0
44.03028538,71.28757313,99.10492951,151.702157,84.36046023,126.343827,89.97566659,77.65879439,66.14361234,81.68007955,0
168.8294752,164.2644954,116.8262276,107.7970934,72.89043029,78.39426222,51.91404833,55.07652263,65.70668986,67.6181676,1
130.4509133,125.336438,45.01603187,37.26016393,133.6015008,139.5032293,84.80107452,78.67440417,90.10996417,92.07157459,1
160.8948425,154.6562356,21.92522387,29.04507149,129.801784,127.3710465,87.0742467,81.3007388,68.27151296,75.32309318,1
123.7355567,123.4765551,150.8215567,147.1555791,130.1772948,130.3737326,179.569741,173.6708394,50.58147472,55.91071349,0
106.6332581,100.9639595,72.55501737,79.55830196,171.296949,166.7292685,52.78889014,51.56731573,73.90428913,70.42251735,0
100.4410246,80.663896,49.78425006,38.72281208,157.7872107,153.6332417,58.83010675,55.02984747,66.53385898,76.92721007,0
156.0293752,164.3637545,86.73596459,87.13663591,65.00205143,58.47127858,104.1988351,106.2020957,71.72147931,64.40398014,1
159.7260025,153.0485857,22.40702571,20.28327971,46.1053111,40.75901565,139.6735352,146.7114808,63.04356274,62.39731751,0
28.42025313,25.90908827,55.94001246,65.48119923,109.2289069,104.4450143,108.1926945,103.3998015,74.02326779,67.3510485,1
46.45170396,42.47978984,88.08867973,81.68882798,147.835765,147.1969619,166.8108794,168.5332676,85.91006918,79.64198792,1
27.13730521,33.35827575,67.05532934,71.33789304,124.8196881,129.0604202,78.95452969,85.58504267,116.7750329,113.3662338,1
162.0673605,179.0171392,88.0831571,104.3370631,108.3827044,118.4026009,148.0402604,150.3373411,80.89786379,87.78318081,0
53.58929154,100.4440012,109.6124589,128.8118835,51.70701039,92.64405075,137.7496059,91.97996228,83.65404633,70.25280809,0
76.46318162,69.21701704,57.25383227,66.68234985,63.52147972,60.63548604,78.64598185,72.13430755,78.8860721,81.14149862,1
87.28135436,91.89607063,118.0757115,119.2478104,106.8314137,114.9833701,137.8733805,147.0443777,66.94896447,65.07252704,1
71.28037656,74.10551816,154.2900283,151.0271698,97.35365017,96.41224626,103.5269892,101.4337923,111.5327363,110.1631831,1
134.8047026,149.6120956,64.73906484,72.068199,136.2741742,107.7287565,123.2493055,123.905982,85.16819208,80.93062772,0
84.72256721,90.14396987,123.5027254,128.744528,146.6661543,154.8564566,166.4249549,168.4927102,67.3109662,68.42811876,1
21.36832642,39.46451246,94.45374638,117.3223714,87.18337719,99.98487107,119.3720606,90.27527049,72.16968926,87.94016564,0
97.80137539,102.0613796,138.8404206,122.247938,82.75155873,66.72766854,146.1910998,144.7821128,63.92887445,60.16185182,0
161.1087159,150.5893665,169.2636204,139.4790261,124.5857285,131.5306889,123.3691128,150.685416,67.20578819,70.37529492,0
59.83144204,58.30663751,23.79022803,16.83912709,65.75075223,74.97743632,91.09778063,82.53764561,88.99222134,90.2631713,1
82.19503903,79.4149373,148.943806,151.7506557,66.83466146,53.61828121,129.4558099,141.7711326,62.06875254,66.40716988,0
144.4443169,154.3751698,56.8015458,51.47167323,64.09890878,67.82032629,133.7495799,125.7829545,61.27800018,63.97918568,1
137.1259314,141.0343514,10.72085887,12.37767169,120.7346669,112.9311789,122.488607,137.259935,60.35459863,78.52244842,0
143.8289388,134.0320501,135.0767585,136.0649451,167.4554062,168.6215594,159.4971098,141.2962361,54.29248579,73.16827298,0
111.6849934,98.83850538,35.73162307,50.73771533,55.95061075,58.60309489,137.8103332,120.0286842,64.47946464,85.97186867,0
50.06071736,42.71799547,100.3258861,98.51895943,54.94721421,51.5212792,37.32315632,31.21260476,81.86560026,80.05895514,0
109.9663378,107.4974927,98.84712905,125.7434833,95.41161332,115.7708312,129.3756452,149.3369573,73.27479503,63.31822007,0
63.59042106,77.69529904,147.1557403,151.1072049,67.94776701,65.30846048,156.3306831,141.3472262,69.91980977,87.63995456,0
166.8521966,160.2983701,17.76756823,13.55667952,82.69585049,82.11580143,176.1408043,167.2140508,56.88990351,60.30801968,0
82.92067779,78.65576517,110.5201878,109.5783809,67.47140926,76.01350164,123.6986036,118.4720768,90.3216506,82.27371875,1
85.53076026,67.54796292,115.1778915,106.2687685,128.9696186,111.1416982,163.1235158,175.3874957,68.63941454,87.3115781,0
32.09367382,41.99051987,107.6283377,113.8451307,49.01590568,51.49000598,120.3151787,119.5163016,83.50275939,75.80772535,0
104.925454,26.89938339,99.93510711,62.46481856,69.35973786,123.12633,74.49405778,154.784457,63.01930403,87.71575107,0
84.86355169,76.1124615,18.99811056,23.12974163,152.4857228,145.6181766,50.18879404,57.23825164,77.86138553,70.42731076,1
62.07965452,69.55251822,118.3014853,125.5156997,126.2491168,125.8710186,44.32322917,40.06648896,47.23958246,45.1734081,0
131.5583541,133.7364793,177.0983211,161.0339661,79.29617142,89.6972529,69.84552242,58.9863119,83.81786085,65.70686429,0
79.14770311,73.95877285,99.09213938,103.1676613,123.5943645,124.9313716,141.0228254,131.4797116,57.25945673,58.0583329,0
172.720085,163.0440837,62.20286779,54.56552291,92.92293641,83.11019941,109.9431024,100.0032211,69.37219113,75.16619168,1
128.1013117,108.4186628,35.90766761,40.5188896,65.14991999,51.58837245,89.175738,86.86038373,82.31839236,68.43178638,0
31.74947594,32.2661323,129.2914256,136.4639653,105.4308207,100.4950894,51.64855137,57.85293998,68.29434201,64.52846494,1
47.43815736,39.4450762,158.4042961,175.9062924,39.79712979,52.00257315,56.9293169,44.86351772,63.40683594,57.10290327,0
107.4254028,106.1815163,54.13779064,66.2544871,67.63338786,83.06882453,133.320161,152.5328251,83.39854591,64.13793964,0
115.5540173,142.7786724,91.51511634,82.64425339,92.31081034,118.7798372,98.59887187,70.62037149,68.27346978,63.59910351,0
62.11256555,65.8764911,23.44529862,42.3478692,104.8177304,106.0828418,154.5253966,134.98583,69.66051897,66.31736444,0
36.64998306,41.39404087,19.21417598,19.30167269,142.5243952,134.7232485,87.46205176,94.79357994,83.87707477,78.89257829,1
106.5401393,113.2586853,18.85358383,47.03157522,94.57960002,88.77758041,95.67891956,83.86803787,77.20065507,74.08649382,0
97.47879733,105.7016835,101.8910898,97.64518771,93.92911637,101.2352603,59.90917177,57.95607595,72.14659168,69.79799681,1
120.8831318,122.2194818,28.98738588,30.10169842,83.64482537,82.29344603,72.73616507,78.70395085,79.05446652,80.44498433,1
126.2174148,132.8829976,94.82394804,99.7387327,142.3266068,138.0445348,151.5123574,159.9806748,85.83101285,86.23938099,1
102.5785186,108.4397617,45.76325827,41.53067222,148.1619244,148.5952454,118.5504191,119.2038368,47.55945234,55.98362676,0
155.3428905,146.0560732,99.28134535,92.89363412,77.36777867,85.33003213,171.6702944,176.6552185,78.73132211,82.71067041,1
121.4483884,105.6129988,165.4291853,142.9741013,90.03802963,65.21460288,69.26739272,81.40641773,70.21534892,62.45934296,0
140.5749096,134.1382019,112.7342659,107.7773035,109.7687131,105.3078617,100.4120196,107.8983333,86.97268472,91.23679018,1
151.8428443,155.9009928,109.6898198,106.6284234,73.52701444,78.66632457,106.2006225,112.6869639,67.57559426,75.83697056,1
95.29468545,145.4290211,52.26331565,89.98425307,105.2402958,72.00447134,54.52399296,67.90374099,81.38211241,70.04604891,0
156.5593308,144.4866008,10.57710626,16.74575107,87.76078855,93.12365919,151.5563852,164.1561776,70.59531149,68.22193701,0
98.10129807,97.88068446,74.61462738,94.56486312,100.3942943,92.21581334,171.0737517,172.4074051,73.19525658,71.15992883,0
100.7046965,105.2855303,97.77519261,87.78414509,130.7542646,137.0435528,72.08984874,73.68209311,71.89598693,79.58468187,1
133.8695146,153.1064936,93.62907134,83.88122931,55.47557639,52.88063498,142.7030766,156.0183895,70.72815183,84.15985462,0
69.5284091,61.567188,68.68868391,59.89749977,152.6553321,158.9161456,149.5003215,158.1448131,119.3268146,122.6476889,1
99.85022447,69.03672369,69.85561575,85.39766096,122.9313876,109.2127278,66.38557739,92.7028138,85.22471922,74.1000026,0
51.29021825,55.2444841,71.68135007,81.20146731,83.98875251,83.63744373,174.40626,174.7477499,66.39327555,73.88583378,1
90.850523,141.770829,79.89940016,169.4343956,146.4362118,111.4881521,94.7648267,167.2311749,76.52985706,89.25731547,0
30.99242821,33.4517334,28.30349903,33.30761766,156.4120304,151.1344816,111.5044814,109.714654,73.7561206,82.71776215,1
157.2192462,152.4187289,32.79422778,38.18874306,45.72108154,45.61419488,54.13334948,53.04392363,87.78900003,96.12161679,0
146.7525436,140.2086117,74.89504022,69.95060962,84.10363435,79.33723838,142.3825073,139.963344,57.90169033,60.48092709,0
141.9892713,141.1156523,47.32179604,46.27916042,136.7091941,140.59832,115.2230152,121.0019722,62.45030057,65.02266597,1
140.5999495,147.0877144,21.7204264,21.31666093,71.388655,75.46122495,68.82379111,64.80471838,87.32499401,85.77962373,1
110.5907207,97.10676697,79.27761379,77.70381605,93.63419179,79.39971634,148.4452454,139.3314979,56.66706573,69.64576271,0
155.6195266,135.7975823,90.18681275,90.6496853,179.9783098,171.3159459,163.6685808,146.5341618,76.60016146,89.70093198,0
68.17975324,69.44435973,165.5537315,174.3108072,131.0811653,139.2946261,151.1485062,151.3556906,65.3762304,67.69675487,1
159.3102007,162.6651311,56.67166448,66.22803058,99.40264871,109.0113729,46.9566933,53.33237723,72.3959025,71.30778123,0
86.83590259,88.1949523,166.5568458,150.2627873,118.3918818,115.6132428,75.18471166,78.39969775,46.89263864,58.89879207,0
108.1184942,93.75045677,43.66597418,40.74269175,73.8572813,91.47489536,167.5873451,171.3827311,88.6701976,60.69733232,0
110.883702,103.7404709,141.379118,138.7764173,68.25061007,71.76712614,107.3229164,99.56318039,75.74090102,59.59094853,0
154.9629215,156.3135871,43.54184164,50.06287751,157.2395883,157.4283392,121.9378779,123.0863813,83.12329579,66.51621178,0
168.8739813,163.7087307,124.7267016,126.0361054,163.038215,167.9164215,47.36674383,45.40744391,78.89897955,83.13249249,0
100.8584727,107.1980794,167.0674364,147.4858802,169.2708959,171.4487137,152.6098891,154.0955431,81.93967039,65.89020261,0
90.27604613,96.10432655,68.51875657,58.85887349,65.45203042,71.9394683,130.6394888,131.492321,75.36956793,69.58099462,1
94.03390185,93.70100364,140.0023422,133.2710767,146.8915639,150.7182638,91.6654853,84.02914084,72.44660937,77.91783634,1
36.78762793,31.62440443,148.3423712,146.7857549,156.0955542,155.8061323,93.7681253,102.6762287,72.15620096,62.7942905,1
127.8605444,112.1964005,107.3773851,115.0306488,87.61535261,105.3955039,154.8199374,167.2719794,88.2540385,73.00907833,0
170.3436739,174.2047358,127.7977313,134.9536825,78.00807654,82.46403058,55.15667567,54.05007345,82.00614278,86.67013536,1
157.9277489,177.0692785,157.9143687,168.1769136,155.0363249,138.8553526,56.27341586,57.72129448,53.65364583,59.676133,0
65.13599266,66.68729647,96.90965809,111.9807614,138.535124,138.9720473,64.32524223,79.28547344,57.89286681,60.20087882,0
40.32447771,39.96524312,42.58749265,49.66310209,66.41575856,48.92836956,66.06463546,66.50015772,82.90281701,63.14752286,0
111.7845352,113.2781112,41.25885194,55.6149997,71.64185895,68.32951847,174.6903542,177.5541138,62.46506921,77.05506183,0
55.52445147,70.78090091,38.91226925,46.88963103,55.96925995,69.78463978,45.29001222,54.65913039,61.15853064,78.71899191,0
158.3343198,166.1747103,170.8639255,179.7970386,86.42476902,82.33065846,90.91579551,81.24578201,65.58836831,57.78445752,0
127.3919613,100.084141,20.83487075,112.7317508,121.6225871,61.2938351,178.8314177,59.08378389,63.58538104,75.95965488,0
107.3508096,99.09842153,152.2381298,151.504561,146.9557558,153.030965,148.5289639,153.6050434,61.15276848,62.11736616,1
167.9895782,166.9931021,66.266321,60.8899482,140.4105293,135.4047784,30.84279936,36.76248017,70.29748388,71.99697567,0
57.70815643,59.8338419,27.71566964,23.5217655,108.652721,118.2008637,89.32016334,96.63324868,59.6982295,57.17674362,0
156.1185566,165.3934357,75.53723628,104.2768323,143.3630065,149.0977345,74.95073159,50.49636653,86.80747294,87.33290609,0
133.7498188,153.2495026,121.1284771,147.7441864,59.87630191,67.27695258,150.0941011,140.9522543,76.65691801,79.86514175,0
58.72265853,67.7530209,71.38654956,76.87833801,68.00285333,69.37919131,96.42154411,87.18947433,82.21672135,79.16915559,1
73.33099009,71.69153037,48.17350249,49.94127016,60.94772783,66.15165157,171.1435241,177.8632741,74.03093149,70.0459081,1
116.6590287,126.0955511,140.2042503,148.4326712,102.5574585,100.3305619,139.0015119,129.2330212,78.70944297,81.01047032,1
178.202041,24.14945405,155.910566,65.43619768,100.5846742,152.7925925,151.8636415,172.3736379,84.75193427,61.73138944,0
80.9944283,178.2725102,165.5538106,54.06412962,74.47232112,88.50183163,136.7502317,110.1184203,63.60969597,84.14110135,0
49.65409977,41.20022354,120.8584816,127.9324433,156.9200982,158.655212,158.0935417,155.9951823,67.47661389,69.15821477,1
124.8828263,131.3409991,122.4027637,126.5411541,62.15778592,57.67457314,178.1488282,168.2890831,81.16810242,71.87544794,1
153.8031243,148.536029,132.9523827,129.861882,85.29597508,82.48675973,167.5033543,168.3060533,65.47869853,64.65737053,1
44.37786828,36.99685668,15.33425783,20.01430122,117.0919271,122.7892547,117.8435661,124.0273689,68.474063,63.02619295,1
45.76921836,46.10381635,124.2142558,125.0252772,118.2829363,128.074251,100.6425014,93.94249009,106.8167185,110.5935783,1
79.98394712,73.53215075,48.78770238,46.04840105,67.69257682,60.71841091,56.37299529,59.15656549,88.11934387,94.06527744,1
114.8399919,127.8584153,145.6847014,138.2751699,73.34659343,89.16801462,176.5418057,162.5080792,84.63861989,68.00212096,0
92.20336705,87.35802235,87.89332931,114.4449548,89.17017255,63.44400259,160.7166886,168.9615622,70.07668644,61.91294554,0
49.56838594,27.62362361,44.69082665,54.67913696,59.17881559,73.30824018,99.51191221,104.6010141,82.14256746,70.66015299,0
93.39540526,75.24328694,90.75249688,115.4825703,133.5317114,141.976899,129.4668409,145.460393,86.2563734,81.8687121,0
140.0888468,67.3593713,129.3436639,171.0561331,95.71651993,59.2652148,106.07844,75.67597117,61.85390376,78.33966638,0
166.6620694,159.6869602,113.3566165,109.3889919,167.0122442,173.9468405,137.4802491,136.0993735,65.81703583,60.74773594,0
